Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.65.39-104.91.44.158-52577-443-6,104.91.44.158,443,172.31.65.39,52577,6,20/02/2018 01:10:54,13023,35,0,50936.0,0.0,1460.0,1296.0,1455.3142857142857,27.721059555095344,0.0,0.0,0.0,0.0,3911233.970667281,2687.5527912155417,383.029411764706,388.3837906062817,812.0,0.0,13023.0,383.029411764706,388.3837906062817,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,700,0,2687.5527912155417,0.0,1296.0,1460.0,1455.4444444444443,27.33333333333333,747.1111111111111,0,0,0,0,1,0,0,0,0.0,1497.0285714285717,1455.3142857142857,0.0,0,0,0,0,0,0,35,50936,0,0,1013,-1,34,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.111-53-59329-17,172.31.64.111,59329,172.31.0.2,53,17,20/02/2018 09:23:21,1359,1,1,42.0,88.0,42.0,42.0,42.0,0.0,88.0,88.0,88.0,0.0,95658.57247976454,1471.670345842531,1359.0,0.0,1359.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,735.8351729212657,735.8351729212657,42.0,88.0,57.333333333333336,26.558112382722783,705.3333333333334,0,0,0,0,0,0,0,0,1.0,86.0,42.0,88.0,0,0,0,0,0,0,1,42,1,88,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.34-53-54502-17,172.31.65.34,54502,172.31.0.2,53,17,20/02/2018 04:52:48,955,1,1,32.0,76.0,32.0,32.0,32.0,0.0,76.0,76.0,76.0,0.0,113089.00523560208,2094.240837696335,955.0,0.0,955.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1047.1204188481674,1047.1204188481674,32.0,76.0,46.66666666666666,25.40341184434353,645.3333333333333,0,0,0,0,0,0,0,0,1.0,70.0,32.0,76.0,0,0,0,0,0,0,1,32,1,76,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-18.219.5.43-80-52617-6,18.219.5.43,52617,172.31.69.25,80,6,20/02/2018 10:52:28,4290554,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46614027,4290554.0,0.0,4290554.0,4290554.0,4290554.0,4290554.0,0.0,4290554.0,4290554.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.46614027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.64.24-212.92.114.68-3389-54635-6,212.92.114.68,54635,172.31.64.24,3389,6,20/02/2018 11:19:56,2528614,9,9,1333.0,2754.0,661.0,0.0,148.11111111111111,209.3349256839649,1173.0,0.0,306.0,500.024249411966,1616.300471325398,7.118524219196761,148742.0,241763.5457262426,951643.0,27.0,2528614.0,316076.75,379417.7986343024,1182263.0,274.0,2356199.0,294524.875,295055.1846303804,951643.0,34476.0,0,0,0,0,192,204,3.5592621095983805,3.5592621095983805,0.0,1173.0,215.10526315789468,373.5552755077207,139543.5438596491,0,0,1,1,0,0,0,1,1.0,227.05555555555557,148.11111111111111,306.0,0,0,0,0,0,0,9,1333,9,2754,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.125-46.24.14.169-445-52622-6,46.24.14.169,52622,172.31.64.125,445,6,20/02/2018 11:54:51,631684,7,5,364.0,582.0,103.0,0.0,52.0,49.21720566360237,409.0,0.0,116.4,167.03532560509467,1497.5842351555525,18.996840192248023,57425.81818181819,65329.3561529856,126405.0,38.0,631684.0,105280.66666666669,51362.6353672265,129038.0,478.0,506321.0,126580.25,1081.7101814565044,128123.0,125719.0,0,0,0,0,152,112,11.08149011214468,7.915350080103343,0.0,409.0,72.76923076923076,109.5332170669046,11997.52564102564,0,0,0,1,0,0,0,0,0.0,78.83333333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.76-82.151.100.54-445-60044-6,82.151.100.54,60044,172.31.65.76,445,6,20/02/2018 09:30:58,686260,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369848,1155.5387171043046,16.028910325532596,68626.0,87334.31517132567,170182.0,62.0,686198.0,137239.6,76691.96897524539,173832.0,76.0,686196.0,171549.0,1781.77458357298,173954.0,170124.0,0,0,0,0,132,112,8.743041995745052,7.285868329787545,0.0,145.0,66.08333333333333,63.402693279950775,4019.901515151516,0,0,0,1,0,0,0,0,0.0,72.0909090909091,75.83333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.68.21-79.104.59.202-445-51893-6,79.104.59.202,51893,172.31.68.21,445,6,20/02/2018 10:57:10,422561,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,1289.7546153099788,21.2987000693391,52820.125,72816.23435831463,140879.0,3.0,422501.0,105625.25,70415.02235733035,140979.0,3.0,422505.0,140835.0,175.82093163215805,140939.0,140632.0,0,0,0,0,112,92,11.832611149632834,9.466088919706268,0.0,140.0,54.5,64.19804427619964,4121.388888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.41-53-56500-17,172.31.65.41,56500,172.31.0.2,53,17,20/02/2018 10:39:57,48757,2,2,70.0,270.0,35.0,35.0,35.0,0.0,135.0,135.0,135.0,0.0,6973.357671718933,82.03950202022274,16252.333333333332,14889.265473264064,29275.0,20.0,19462.0,19462.0,0.0,19462.0,19462.0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,16,16,41.01975101011137,41.01975101011137,35.0,135.0,75.0,54.77225575051661,3000.0,0,0,0,0,0,0,0,0,1.0,93.75,35.0,135.0,0,0,0,0,0,0,2,70,2,270,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.18-80.82.77.139-2087-46640-6,80.82.77.139,46640,172.31.69.18,2087,6,20/02/2018 11:52:18,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52631.57894736842,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,3556,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.67.113-53-56933-17,172.31.67.113,56933,172.31.0.2,53,17,20/02/2018 12:18:52,1519,1,1,34.0,91.0,34.0,34.0,34.0,0.0,91.0,91.0,91.0,0.0,82290.98090849243,1316.6556945358789,1519.0,0.0,1519.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,658.3278472679394,658.3278472679394,34.0,91.0,53.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,79.5,34.0,91.0,0,0,0,0,0,0,1,34,1,91,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
139.60.161.214-172.31.65.116-52880-3389-6,172.31.65.116,3389,139.60.161.214,52880,6,20/02/2018 01:21:28,88518538,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225941372868133,88518538.0,0.0,88518538.0,88518538.0,88518538.0,88518538.0,0.0,88518538.0,88518538.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0225941372868133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,88518538.0,0.0,88518538.0,88518538.0,Benign
138.201.182.18-172.31.64.115-58850-3389-6,138.201.182.18,58850,172.31.64.115,3389,6,20/02/2018 04:42:51,3479968,10,7,1148.0,1581.0,677.0,0.0,114.8,210.0924664152536,1173.0,0.0,225.8571428571429,430.0986044197418,784.2026133573643,4.885102391746131,217498.0,381870.2333821443,1348211.0,2.0,3479968.0,386663.1111111111,497849.89750637807,1348211.0,2.0,3343868.0,557311.3333333334,566295.1452049246,1506648.0,104817.0,0,0,0,0,212,152,2.8735896422036067,2.0115127495425247,0.0,1173.0,151.61111111111114,305.08265782337605,93075.42810457516,0,0,1,1,0,0,0,1,0.0,160.52941176470588,114.8,225.8571428571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.65.47-80-49343-6,172.31.65.47,49343,169.254.169.254,80,6,20/02/2018 09:21:50,55302751,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361645662075653,55302751.0,0.0,55302751.0,55302751.0,55302751.0,55302751.0,0.0,55302751.0,55302751.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0361645662075653,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2239,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-18.216.24.42-80-53524-6,18.216.24.42,53524,172.31.69.25,80,6,20/02/2018 10:54:54,24620898,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081231806,24600000.0,0.0,24600000.0,24600000.0,24600000.0,24600000.0,0.0,24600000.0,24600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.081231806,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,24600000.0,0.0,24600000.0,24600000.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.64.81-53-49765-17,172.31.64.81,49765,172.31.0.2,53,17,20/02/2018 02:17:28,1078,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,92764.3784786642,1855.287569573284,1078.0,0.0,1078.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,927.643784786642,927.643784786642,42.0,58.0,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.108-52.84.4.54-49853-443-6,52.84.4.54,443,172.31.66.108,49853,6,20/02/2018 08:45:33,315,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6349.206349206349,315.0,0.0,315.0,315.0,315.0,315.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,6349.206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.109-53-50719-17,172.31.64.109,50719,172.31.0.2,53,17,20/02/2018 10:11:00,1377,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,129992.73783587509,1452.4328249818443,1377.0,0.0,1377.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,726.2164124909223,726.2164124909223,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.116-212.3.106.198-3389-57409-6,212.3.106.198,57409,172.31.64.116,3389,6,20/02/2018 03:58:17,3797001,8,7,1048.0,1429.0,581.0,0.0,131.0,196.1515449121637,1149.0,0.0,204.1428571428571,420.4990798925441,652.3569522367785,3.950486186334953,271214.3571428572,305414.0621669608,953141.0,4.0,3797001.0,542428.7142857143,496631.42218406935,1597942.0,4.0,3205265.0,534210.8333333334,214731.42704449824,953141.0,346348.0,0,0,0,0,168,148,2.106925966045308,1.8435602202896444,0.0,1149.0,154.8125,302.85116669193576,91718.82916666663,0,0,0,1,0,0,0,0,0.0,165.13333333333333,131.0,204.14285714285717,0,0,0,0,0,0,8,1048,7,1429,8192,62952,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.112-52.85.101.105-50951-443-6,172.31.67.112,50951,52.85.101.105,443,6,20/02/2018 10:16:20,116527571,14,15,1036.0,8421.0,404.0,0.0,74.0,117.35350933758288,1460.0,0.0,561.4000000000001,660.4812963719282,81.15675903001531,0.2488681412573167,4161698.964285714,15226542.68697895,58162590.0,0.0,116527571.0,8963659.307692308,21795132.143133458,58162590.0,30.0,116309005.0,8307786.071428571,21103193.15774495,58178890.0,0.0,0,0,0,0,292,312,0.1201432406069804,0.1287249006503362,0.0,1460.0,315.2333333333333,528.8042257730192,279633.9091954023,0,0,1,1,0,0,0,1,1.0,326.1034482758621,74.0,561.4,0,0,0,0,0,0,14,1036,15,8421,8192,127,7,20,82191.5,5866.864963504785,86340.0,78043.0,58072261.0,127744.4968755993,58162590.0,57981932.0,Benign
172.31.69.25-18.219.9.1-80-55392-6,18.219.9.1,55392,172.31.69.25,80,6,20/02/2018 10:22:30,25256652,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079187059,25300000.0,0.0,25300000.0,25300000.0,25300000.0,25300000.0,0.0,25300000.0,25300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.079187059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,25300000.0,0.0,25300000.0,25300000.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.67.111-53-58917-17,172.31.67.111,58917,172.31.0.2,53,17,20/02/2018 09:53:43,1903,1,1,37.0,77.0,37.0,37.0,37.0,0.0,77.0,77.0,77.0,0.0,59905.41250656858,1050.9721492380452,1903.0,0.0,1903.0,1903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,525.4860746190226,525.4860746190226,37.0,77.0,50.333333333333336,23.094010767585036,533.3333333333334,0,0,0,0,0,0,0,0,1.0,75.5,37.0,77.0,0,0,0,0,0,0,1,37,1,77,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
151.101.32.84-172.31.67.120-443-50855-6,151.101.32.84,443,172.31.67.120,50855,6,20/02/2018 10:13:06,94,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,329787.23404255323,42553.19148936171,31.33333333333333,32.00520790954705,68.0,9.0,94.0,47.0,29.698484809834994,68.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,31914.89361702128,10638.297872340429,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,3,31,1,0,62,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-18.218.115.60-80-61931-6,18.218.115.60,61931,172.31.69.25,80,6,20/02/2018 11:15:39,1409765,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,697.9886719,4.965366568,234960.8333,574794.5708,1408255.0,5.0,1458.0,729.0,588.3128419,1145.0,313.0,1409759.0,469919.6667,812622.5418,1408255.0,47.0,0,0,0,0,72,92,2.128014244,2.837352325,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.64.112-53-54251-17,172.31.64.112,54251,172.31.0.2,53,17,20/02/2018 01:55:27,10688327,4,4,152.0,264.0,40.0,32.0,38.0,4.0,72.0,48.0,66.0,12.0,38.92096489937106,0.7484800942186743,1526903.8571428573,2734513.193720193,7488645.0,345.0,10685303.0,3561767.666666667,3401189.553558186,7489071.0,1580601.0,10687982.0,3562660.666666667,3402665.1269562705,7491669.0,1580833.0,0,0,0,0,32,32,0.3742400471093371,0.3742400471093371,32.0,72.0,50.66666666666666,16.49242250247064,271.99999999999994,0,0,0,0,0,0,0,0,1.0,57.0,38.0,66.0,0,0,0,0,0,0,4,152,4,264,-1,-1,3,8,3196658.0,0.0,3196658.0,3196658.0,7488645.0,0.0,7488645.0,7488645.0,Benign
169.254.169.254-172.31.65.17-80-50785-6,172.31.65.17,50785,169.254.169.254,80,6,20/02/2018 04:27:27,656,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,989329.268292683,10670.731707317073,109.33333333333331,82.24516196510689,190.0,0.0,322.0,161.0,69.29646455628166,210.0,112.0,466.0,155.33333333333331,142.49678358943171,280.0,0.0,0,0,0,0,72,92,4573.170731707317,6097.560975609756,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.85-216.58.198.78-51327-80-6,172.31.66.85,51327,216.58.198.78,80,6,20/02/2018 01:12:11,116636279,18,16,875.0,1412.0,432.0,0.0,48.61111111111111,139.4789205616596,706.0,0.0,88.24999999999999,241.14490802558257,19.60796434529603,0.2915044983559532,3534432.6969696963,4715389.294323511,10014519.0,51.0,116636279.0,6860957.588235294,4634395.959760776,10109219.0,767.0,111759731.0,7450648.733333334,4563516.994528052,10109485.0,95570.0,0,0,0,0,372,464,0.1543259108943281,0.137178587461625,0.0,706.0,65.34285714285713,189.48008476092784,35902.7025210084,0,0,0,1,0,0,0,0,0.0,67.26470588235294,48.61111111111112,88.25,0,0,0,0,0,0,18,875,16,1412,8192,176,13,20,156815.54545454544,203549.552093029,770540.0,94638.0,10003227.545454543,34874.13099236644,10014519.0,9898081.0,Benign
172.31.0.2-172.31.64.118-53-63814-17,172.31.64.118,63814,172.31.0.2,53,17,20/02/2018 02:38:38,17761,1,1,35.0,122.0,35.0,35.0,35.0,0.0,122.0,122.0,122.0,0.0,8839.592365294748,112.60627216935984,17761.0,0.0,17761.0,17761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,56.30313608467992,56.30313608467992,35.0,122.0,64.0,50.22947341949744,2523.0,0,0,0,0,0,0,0,0,1.0,96.0,35.0,122.0,0,0,0,0,0,0,1,35,1,122,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.23-23.196.113.171-51600-443-6,172.31.69.23,51600,23.196.113.171,443,6,20/02/2018 11:12:27,5320686,6,4,599.0,152.0,517.0,0.0,99.83333333333331,205.4511296310309,152.0,0.0,38.0,76.0,141.14721297216187,1.8794568970993588,591187.3333333334,1717465.0899267208,5170676.0,15.0,5320686.0,1064137.2,2334989.906105742,5240926.0,15.0,119722.0,39907.33333333333,45178.14296021178,89056.0,188.0,0,0,0,0,132,92,1.1276741382596154,0.7517827588397435,0.0,517.0,68.27272727272727,155.78259909828884,24268.21818181818,0,0,1,1,0,0,0,1,0.0,75.1,99.83333333333331,38.0,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,149995.0,0.0,149995.0,149995.0,5170676.0,0.0,5170676.0,5170676.0,Benign
172.31.0.2-172.31.67.91-53-63039-17,172.31.67.91,63039,172.31.0.2,53,17,20/02/2018 02:16:07,308,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,344155.8441558441,6493.506493506494,308.0,0.0,308.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3246.753246753247,3246.753246753247,45.0,61.0,50.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.67.35-80-51223-6,172.31.67.35,51223,169.254.169.254,80,6,20/02/2018 01:21:23,90,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22222.222222222223,90.0,0.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.53-212.92.114.68-3389-51717-6,212.92.114.68,51717,172.31.67.53,3389,6,20/02/2018 11:10:49,9032380,8,11,1128.0,1581.0,661.0,0.0,141.00000000000003,222.62332055996032,1173.0,0.0,143.72727272727272,352.1017156757663,299.9209510671606,2.1035430307405134,501798.8888888889,815763.5123895312,3247946.0,3.0,9032380.0,1290340.0,1278637.6353439626,3687777.0,3.0,8867077.0,886707.7,957922.8531532924,3247946.0,285084.0,0,0,0,0,172,232,0.8857023287328478,1.2178407020076658,0.0,1173.0,135.45000000000002,290.7368995102653,84527.9447368421,0,0,1,1,0,0,0,1,1.0,142.57894736842104,141.0,143.72727272727272,0,0,0,0,0,0,8,1128,11,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.101-216.58.198.66-52332-443-6,172.31.67.101,52332,216.58.198.66,443,6,20/02/2018 03:15:35,116918586,16,16,959.0,4203.0,316.0,0.0,59.9375,92.71998615904413,1430.0,0.0,262.6875,439.9381348553453,44.15037999176624,0.2736947229245485,3771567.290322581,14468828.986154072,57974027.0,1.0,116918586.0,7794572.4,20398929.8881043,58108165.0,31.0,116762909.0,7784193.933333333,20426100.00345825,58121040.0,1.0,0,0,0,0,332,332,0.1368473614622742,0.1368473614622742,0.0,1430.0,156.42424242424246,325.29948031612247,105819.75189393936,0,0,0,1,0,0,0,0,1.0,161.3125,59.9375,262.6875,0,0,0,0,0,0,16,959,16,4203,8192,180,8,20,410318.0,363807.853134041,667569.0,153067.0,57971057.0,4200.214280248092,57974027.0,57968087.0,Benign
172.31.0.2-172.31.64.73-53-52093-17,172.31.64.73,52093,172.31.0.2,53,17,20/02/2018 01:31:10,378,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,269841.2698412698,5291.005291005291,378.0,0.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2645.502645502645,2645.502645502645,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.118-53-55719-17,172.31.65.118,55719,172.31.0.2,53,17,20/02/2018 04:05:13,1109,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,161406.67267808836,1803.4265103697023,1109.0,0.0,1109.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,901.7132551848512,901.7132551848512,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.217.7.130-172.31.65.84-443-52349-6,172.31.65.84,52349,172.217.7.130,443,6,20/02/2018 03:22:14,1893,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,40676.17538298997,1584.7860538827258,946.5,1320.1683604752843,1880.0,13.0,1893.0,946.5,1320.1683604752843,1880.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,1584.7860538827258,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
